reaction	linear_coefficient
GLCURtex	0.7433294642960308
FEENTERtpp	0.6203179484212097
FEOXAMabcpp	0.4968226000970456
GLYCtpp	0.8536951980889576
GLYK	0.6475032296322382
GLUDxi	0.6664440112700843
FEOXAMtonex	0.6908075322943089
GLUDy	0.6664440112700843
GLUN	0.5866370690447138
GLUNpp	0.7733763712657932
GLUPRT	0.5683282007268196
GLUR	0.6410688725880681
GLYOX	0.5263792803621575
GLYTRS	0.7450571130984115
GLYt2pp	0.7464672879755684
GLYt4pp	0.6092352480049612
GLYtex	0.7433294642960308
GMHEPAT	0.7848257301022159
GLUSy	0.6459375851645874
GMHEPK	0.7848257301022159
GLUTRR	0.683825569834561
FEROpp	0.6155101942005741
GLUTRS	0.689769612021381
GLUabcpp	0.7887614827630239
GLUt2rpp	0.6222559940013404
GMHEPPA	0.7234321498123022
GMPR	0.6876897402940733
GMPS2	0.5656378289180958
GMPtex	0.7433294642960308
GLUt4pp	0.7802358771473858
GND	0.49686783810353347
FFSD	0.5537459044694781
GNK	0.6170176410490592
GP4GH	0.6992912079420609
GLUtex	0.7433294642960308
GLYALDtex	0.7433294642960308
GLYALDtpp	0.8536951980889576
GPDDA1	0.4568247901805857
FFSD1r	0.5656627233686702
GPDDA1pp	0.6519322452653256
GPDDA2	0.4568247901805857
GPDDA2pp	0.6519322452653256
GPDDA3	0.4568247901805857
GPDDA3pp	0.6519322452653256
GPDDA4	0.4568247901805857
GLYAT	0.6492963181111788
GLYBabcpp	0.6162840706575504
GLYBt2pp	0.5418892481511367
GLYBtex	0.7433294642960308
GLYC2Ptex	0.7433294642960308
GPDDA4pp	0.6519322452653256
GLYC3Pabcpp	0.7072859484217623
FGLU	0.4810206549471141
GLYC3Pt6pp	0.664031730986315
GLYC3Ptex	0.7433294642960308
GPDDA5	0.4568247901805857
GPDDA5pp	0.6519322452653256
GRTT	0.47282285306327854
GLYCAt2rpp	0.6775610155690397
FHL	0.7288526928582251
GLYCAtex	0.7433294642960308
GRXR	0.9911204724823091
GSNK	0.7611768707459116
FLDR	1.0
GSNt2pp	0.6538781743306636
GSNtex	0.7433294642960308
GSPMDA	0.6485032100946228
GSPMDS	0.6485032100946228
GLYCDH	0.7192402604462896
GLYCDx	0.7621872702127269
GLYCK2	0.7260529762722242
GLYCL	0.7580826757795185
GLYCLTDx	0.6219731752182615
GLYCLTDy	0.6219731752182615
GLYCLTt2rpp	0.6930492505093546
GTHOXtex	0.7433294642960308
GTHOr	0.6090219319851301
GTHRDHpp	0.5453697056899132
GTHRDabc2pp	0.5875400879698582
GLYCLTt4pp	0.5301510602160437
FLVR	0.6254390291435804
GLYCLTtex	0.7433294642960308
GLYCtex	0.7433294642960308
GTHRDabcpp	0.5418684718977994
FLVRx	0.5243647448233619
GTHRDtex	0.7433294642960308
GTHS	0.6115553681428401
FMETTRS	0.49339444847061303
GTPCI	0.679578836122982
GTPCII2	0.6223403277064249
H2tex	0.7433294642960308
H2tpp	0.5681022767471268
GTPDPDP	0.5437687511330405
HACD1i	0.5597253628046721
GTPDPK	0.5599404702765687
FMNAT	0.6140662841338834
GTPtex	0.7433294642960308
GUAD	0.4745407171270187
GUAPRT	0.5417845521294173
GUAt2pp	0.7208774766271615
GUAtex	0.7911985131043663
GUAtpp	0.6410413879202974
HACD2i	0.5597253628046721
HACD3i	0.5597253628046721
HACD4i	0.5597253628046721
HACD5i	0.5597253628046721
HACD6i	0.5597253628046721
HACD7i	0.5597253628046721
GUI1	0.7374611925341973
GUI2	0.7374611925341973
H2O2tex	0.7433294642960308
FMNRx	0.561161495524174
H2Otex	0.7433294642960308
H2Otpp	0.8311081723049191
HACD8i	0.5597253628046721
FMNRx2	0.6254390291435804
H2Stex	0.7433294642960308
FORAMD	0.45402243791453933
HADPCOADH	0.4569683009873688
HBZOPT	0.539247213250104
HCINNMt2rpp	0.5153523489919083
HCINNMtex	0.7433294642960308
HCO3E	0.7691830766807132
FORt2pp	0.5758205744402073
HXAtex	0.7433294642960308
FORtex	0.7433294642960308
HXCT	0.5033352810439267
HXPRT	0.5417845521294173
HYD1pp	0.5570322699808756
HYPOE	0.5681022767471268
HYXNtex	0.7433294642960308
HCYSMT	0.5384211503512921
HCYSMT2	0.5384211503512921
HDCAtexi	0.7623755248798381
HDCEAtexi	0.7623755248798381
CTECOAI7	0.5597253628046721
HEMEOS	0.5683612481697933
HEPT1	0.641018542384348
HEPT2	0.5307564723118917
Htex	0.7433294642960308
ICDHyr	0.7602900453146061
ICHORS_copy1	0.6475627500004301
ICHORS_copy2	0.5602846329570643
HEPT3	0.48975850340901095
ICHORT	0.49059999424354966
FORtppi	0.5758205744402073
ICL	0.5256947961279531
IDONtex	0.7433294642960308
IG3PS	0.41029847580237216
HETZK	0.6836653137952102
HEX1	0.6430909588597677
IGPDH	0.47532551735369344
HEX7	0.7739840120395709
IGPS	0.5015778130335424
FRD2	0.6230415546947659
ILETA	0.41773732830543636
HG2abcpp	0.6148780725898554
ILETRS	0.6461164630905675
FRD3	0.6230415546947659
ILEabcpp	0.8566946802076806
ILEt2rpp	0.6513125331965064
ILEtex	0.7433294642960308
IMPC	0.5489363768809916
IMPD	0.5610033374905972
HG2t3pp	0.7097020143925501
HG2tex	0.7433294642960308
HHDDI	0.3358160686011527
IMPtex	0.7433294642960308
FRUK	0.5139123303984293
INDOLEt2pp	0.6321689031954856
INDOLEt2rpp	0.6665375565347917
INDOLEtex	0.7433294642960308
HISDr	0.6200987190476361
HISTD	0.42361018118649896
HISTP	0.47532551735369344
FRULYStex	0.7433294642960308
HISTRS	0.5591943652832604
HISabcpp	0.618943715032676
INS2D	0.7195228751441785
INSH	0.47052380566109403
INSK	0.7611768707459116
FRUURtex	0.7433294642960308
HISt2rpp	0.7715927779914323
HIStex	0.7433294642960308
GALCTND	0.5906208725372988
HKNDDH	0.46503005103018724
HKNTDH	0.46503005103018724
INSTt2	0.5681022767471268
INSTtex	0.7433294642960308
HMBS	0.4255851383804789
HMPK1	0.7593476254362136
INSt2pp	0.6538781743306636
INStex	0.7911985131043663
HOMt2pp	0.6965632952788855
IPDDI	0.9122771745450535
ACACT9	0.5443879373010698
IPDPS	0.38514890008953195
IPMD	0.5397255783066779
IPPMIa	0.6846150631656187
IPPMIb	0.6846150631656187
IPPS	0.6858620623389795
ISETACabcpp	0.5845431378369166
ISETACtex	0.7433294642960308
HOMtex	0.7433294642960308
HOPNTAL	0.5696026557056065
HPA3MO	0.5251226123197226
HPACt2r	0.545283895318934
HPPK2	0.5181952297358007
HPPPNDO	0.43995570574782955
HPPPNt2rpp	0.5153523489919083
IZPN	0.6162345120667095
ACACT12	0.5443879373010698
K2L4Aabcpp	0.5898302389061245
HPPPNtex	0.7433294642960308
HPYRRx	0.6219731752182615
HPYRRy	0.6219731752182615
K2L4Atex	0.5681022767471268
HSDy	0.6155365870639058
ACACT8r	0.5443879373010698
HSK	0.2660525499867405
HSST	0.7024789297107075
HSTPT	0.47100516154789246
KARA1	0.5810726918651273
KARA2	0.5810726918651273
KAS14	0.7910679663691844
KAS15	0.5344089149389604
KAT1	0.5443879373010698
ACACT10	0.5443879373010698
ACACT11	0.5443879373010698
KDOCT2	0.5260637506994545
ACACT8	0.5443879373010698
ACACT13	0.5443879373010698
KDOPP	0.3910696433397248
KDOPS	0.5207279780349048
LPLIPAL1G160pp	0.4359083207107949
MALTTRabcpp	0.707030344465155
LPLIPAL1G161pp	0.4359083207107949
KG6PDC	0.43250476162828444
LPLIPAL1G180pp	0.4359083207107949
LPLIPAL1G181pp	0.4359083207107949
MALTTRtexi	0.5896591211121834
MALTTTRabcpp	0.707030344465155
MALTTTRtexi	0.5896591211121834
LPLIPAL2A120	0.5060452524615053
MALTabcpp	0.707030344465155
Kabcpp	0.6389918169808272
MALTptspp	0.6333545319392148
MALTtexi	0.5896591211121834
LPLIPAL2A140	0.5060452524615053
LPLIPAL2A141	0.5060452524615053
LPLIPAL2A160	0.5060452524615053
LPLIPAL2A161	0.5060452524615053
LPLIPAL2A180	0.5060452524615053
MALt2_2pp	0.6871758442769276
MALt2_3pp	0.6488760381244014
MALtex	0.7433294642960308
MAN6PI	0.5084868215881988
MAN6Pt6_2pp	0.7315449633056542
LPLIPAL2A181	0.5060452524615053
Kt2pp	0.6342248373800369
LPLIPAL2ATE120	0.5060452524615053
MAN6Ptex	0.7433294642960308
MANAO	0.6940047369616691
LPLIPAL2ATE140	0.5060452524615053
MANGLYCtex	0.7433294642960308
Kt3pp	0.6166722530604066
MANptspp	0.674783398386761
LPLIPAL2ATE141	0.5060452524615053
LPLIPAL2ATE160	0.5060452524615053
MANtex	0.7433294642960308
LPLIPAL2ATE161	0.5060452524615053
Ktex	0.7433294642960308
LPLIPAL2ATE180	0.5060452524615053
MCOATA	0.7335704354597983
L_LACD2	0.6291460932905875
MCPST	0.6717921183443072
MCTP1App	0.7127344205193686
LPLIPAL2ATE181	0.5060452524615053
LPLIPAL2ATG120	0.5060452524615053
LPLIPAL2ATG140	0.5060452524615053
LPLIPAL2ATG141	0.5060452524615053
LPLIPAL2ATG160	0.5060452524615053
MCTP1Bpp	0.7127344205193686
MCTP2App	0.7127344205193686
MDDCP1pp	0.6808558041513662
MDDCP2pp	0.6808558041513662
MDDCP3pp	0.6808558041513662
LPLIPAL2ATG161	0.5060452524615053
LPLIPAL2ATG180	0.5060452524615053
MDDCP4pp	0.6808558041513662
L_LACD3	0.6291460932905875
MDDCP5pp	0.6808558041513662
MDDEP1pp	0.6808558041513662
LPLIPAL2ATG181	0.5060452524615053
LPLIPAL2E120	0.5060452524615053
L_LACt2rpp	0.6930492505093546
LPLIPAL2E140	0.5060452524615053
LPLIPAL2E141	0.5060452524615053
MDDEP2pp	0.6808558041513662
MDDEP3pp	0.6808558041513662
MDDEP4pp	0.6808558041513662
LPLIPAL2E160	0.5060452524615053
L_LACtex	0.7433294642960308
LPLIPAL2E161	0.5060452524615053
MDH	0.8855362113641932
MDH2	0.6126106424113159
MDH3	0.6126106424113159
MDRPD	0.5681022767471268
ME1	0.5243896595738418
LPLIPAL2E180	0.5060452524615053
LPLIPAL2E181	0.5060452524615053
LPLIPAL2G120	0.5060452524615053
LPLIPAL2G140	0.5060452524615053
LPLIPAL2G141	0.5060452524615053
LPLIPAL2G160	0.5060452524615053
ME2	0.571382944016987
MECDPDH2	0.5584502552230894
MECDPS	0.286177394478585
LPLIPAL2G161	0.5060452524615053
LA4NTpp	0.5974026066674106
LPLIPAL2G180	0.5060452524615053
MELIBt2pp	0.6143231464148731
MELIBt3ipp	0.5161328489779587
MELIBtex	0.7433294642960308
MEPCT	0.38897010630140205
LPLIPAL2G181	0.5060452524615053
LSERDHr	0.6163645538090758
METAT	0.7354148134513584
LYSDC	0.7042703651500295
LACZ	0.5440745249596857
LYSTRS	0.7574477010506634
LYSabcpp	0.7576975112916362
METDabcpp	0.5325839326974885
METDtex	0.7433294642960308
METS	0.5823507223657366
METSOX1tex	0.7433294642960308
LYSt2pp	0.6743469156866888
LYSt3pp	0.6563358276667215
LYStex	0.7433294642960308
LYXI	0.666490227085386
METSOX2tex	0.7433294642960308
LACZpp	0.6110831359310305
METSOXR1	0.8725497417650027
LYXt2pp	0.5190919170218189
LYXtex	0.7433294642960308
M1PD	0.6272375543997663
METSOXR2	0.8992873262935462
MACPD	0.7910679663691844
LADGMDH	0.5199430100390565
MACPT	0.5944136490473497
MALDDH	0.5768762291992584
METTRS	0.613405432863311
METabcpp	0.5325839326974885
METtex	0.7433294642960308
MALDt2_2pp	0.6871758442769276
MALDtex	0.7433294642960308
MG2t3_2pp	0.5681022767471268
MALS	0.5726513508698289
LALDO2x	0.4756025836499349
MALTATr	0.6529592633831428
MG2tex	0.7433294642960308
MG2tpp	0.5897282560213086
MALTHXabcpp	0.707030344465155
MG2uabcpp	0.7197512672546814
LALGP	0.7028928842714214
MGSA	0.3994125405183232
MI1PP	0.5412815815026878
MLTG1	0.632885380790706
MLTG2	0.632885380790706
MALTHXtexi	0.5896591211121834
MALTPTabcpp	0.707030344465155
MALTPTtexi	0.5896591211121834
LCADi	0.5583941767106855
LCARR	0.6577732414472656
MLTG3	0.632885380790706
LCARS	0.6577732414472656
MLTG4	0.632885380790706
N2Otex	0.7433294642960308
MLTG5	0.632885380790706
N2Otpp	0.5681022767471268
LCTSt3ipp	0.6834467512185771
NACODA	0.5594947940301161
MLTGY1pp	0.8275523434120884
LCTStex	0.7433294642960308
MLTGY2pp	0.8275523434120884
MLTGY3pp	0.8275523434120884
NACtex	0.7433294642960308
NACtpp	0.5681022767471268
NADDP	0.5439749892088246
MLTGY4pp	0.8275523434120884
LCTStpp	0.6524445432179632
MLTP1	0.6526251925587463
MLTP2	0.6526251925587463
NADH10	0.6701476510894406
NADH16pp	0.6350634726801759
NADH17pp	0.6350634726801759
NADH18pp	0.6350634726801759
NADH5	0.6701476510894406
NADH9	0.6701476510894406
MLTP3	0.6526251925587463
MMETt2pp	0.6081501351310332
MMETtex	0.7433294642960308
NADHNQR	0.6084243878913845
LDH_D	0.595065785255363
NADK	0.6163870781040421
NADN	0.5681022767471268
NADPHQR2	0.7552627086011343
MMSAD2	0.5406898794703616
LDH_D2	0.5780822311233065
MMSAD3	0.5728359948340029
NADPHQR3	0.7552627086011343
NADPHQR4	0.7552627086011343
MN2t3pp	0.7097020143925501
LEUTAi	0.7259878638801747
MN2tpp	0.7848257301022159
LEUTRS	0.596642349154294
MN6PP	0.6819725252114823
MNLptspp	0.7250818529281188
NADS1	0.7617952757707516
MNLtex	0.7433294642960308
LEUabcpp	0.8566946802076806
MNNH	0.7756032059349619
MNt2pp	0.6262958636613312
MNtex	0.7433294642960308
MOAT	0.532510578525527
MOAT2	0.532510578525527
NADTRHD	0.6155731648758741
NAMNPP	0.5818643693544071
NAt3_1p5pp	0.6209258720049508
NAt3_2pp	0.5338193263861183
NAt3pp	0.5746472577789189
MOBDabcpp	0.6109719452434385
MOBDtex	0.7433294642960308
NAtex	0.7433294642960308
LEUt2rpp	0.6513125331965064
NDPK1	0.8505742681507886
NDPK2	0.8505742681507886
NDPK3	0.8505742681507886
MOHMT	0.5775667970070074
MPTG	0.7127344205193686
MPTG2	0.7127344205193686
NDPK4	0.8505742681507886
MSO3abcpp	0.5845431378369166
NDPK5	0.8505742681507886
LEUtex	0.7433294642960308
NDPK6	0.8505742681507886
NDPK7	0.8505742681507886
MSO3tex	0.7433294642960308
MTAN	0.4805766965991991
MTHFC	0.5706467818816072
NDPK8	0.8505742681507886
NH4tex	0.7433294642960308
NH4tpp	0.527224085588104
NHFRBO	0.6738345229518211
MTHFD	0.5706467818816072
MTHFR2	0.7132853014235495
MTRI	0.6014721203950151
MTRK	0.6749361673317865
NI2abcpp	0.6148780725898554
NI2t3pp	0.7097020143925501
LGTHL	0.542458532769235
NI2tex	0.7433294642960308
NI2tpp	0.5897282560213086
NI2uabcpp	0.7197512672546814
MTRPOX	0.4670503986096941
MUCCYCI	0.5155779952715343
MUCLI	0.32577723119487956
NMNAT	0.6107765557265145
NMNN	0.5681022767471268
LIPACabcpp	0.5898302389061245
NMNPtpp	0.4975714221573815
LIPAHT2ex	0.8232104891850527
NMNt7pp	0.5681022767471268
LIPAHTex	0.8232104891850527
NMNtex	0.7433294642960308
NNATr	0.553835450205419
NNDMBRT	0.6424067981058252
NNDPR	0.7445034538345613
NNAM	0.44206061297434673
NO2t2rpp	0.7651909382073651
LIPAabcpp	0.5898302389061245
NO2tex	0.7433294642960308
NO3R1pp	0.6312295597329057
NO3R2pp	0.6312295597329057
NO3t7pp	0.7651909382073651
NO3tex	0.7433294642960308
NODOx	0.6800167929770493
NTPTP1	0.6021198328519421
NTPTP2	0.6021198328519421
LPADSS	0.4644873975003341
NTRIR2x	0.5668362853452799
NODOy	0.6800167929770493
NOtex	0.7433294642960308
NOtpp	0.5681022767471268
O2Stex	0.7433294642960308
O2tex	0.7433294642960308
NPHS	0.4583429210291996
LPLIPAL1A120pp	0.4359083207107949
NTD1	0.5553180833769552
O2tpp	0.5681022767471268
OAADC	0.4112745683269454
NTD10	0.3378396216297047
LPLIPAL1A140pp	0.4359083207107949
NTD10pp	0.6230473607017133
NTD11	0.3378396216297047
OBTFL	0.6572180621976143
OCBT	0.7090108101167757
NTD11pp	0.6230473607017133
OCDCAtexi	0.7623755248798381
LPLIPAL1A141pp	0.4359083207107949
OCDCEAtexi	0.7623755248798381
OCTAtex	0.7433294642960308
OCTDPS	0.7969985544070228
NTD12	0.5553180833769552
NTD12pp	0.6230473607017133
NTD1pp	0.6230473607017133
NTD2	0.39682503469466135
NTD2pp	0.6230473607017133
NTD3	0.5553180833769552
CTECOAI8	0.5597253628046721
OHEDH	0.45201435467072426
OHPBAT	0.6116557351531549
NTD3pp	0.6230473607017133
LPLIPAL1A160pp	0.4359083207107949
NTD4	0.3378396216297047
OHPHM	0.65101934027171
OMBZLM	0.37906636908773483
OMCDC	0.5397255783066779
OMMBLHX	0.6465679095606547
NTD4pp	0.6230473607017133
NTD5	0.5553180833769552
LPLIPAL1A161pp	0.4359083207107949
NTD5pp	0.6230473607017133
NTD6	0.5553180833769552
OMPDC	0.5681786935175588
OMPHHX	0.5882532020441712
OP4ENH	0.37230088723661325
NTD6pp	0.6230473607017133
OPHBDC	0.7928175095958033
NTD7	0.3378396216297047
LPLIPAL1A180pp	0.4359083207107949
NTD7pp	0.6230473607017133
NTD8	0.5553180833769552
NTD8pp	0.6230473607017133
NTD9	0.3378396216297047
NTD9pp	0.6230473607017133
OPHHX	0.4987779337524626
OPHHX3	0.5681022767471268
OPTCCL	0.8080037106363355
ORNDC	0.6753428339600933
ORNabcpp	0.7576975112916362
ORNtex	0.7433294642960308
NTP1	0.6481135656111531
NTP10	0.6481135656111531
OROTt2_2pp	0.6871758442769276
LPLIPAL1A181pp	0.4359083207107949
OROTtex	0.7433294642960308
ORPT	0.4960294552356305
NTP11	0.376706317279204
NTP12	0.376706317279204
LPLIPAL1E120pp	0.4359083207107949
NTP3	0.6481135656111531
OXGDC2	0.5920632658559913
NTP5	0.6481135656111531
LPLIPAL1E140pp	0.4359083207107949
NTPP1	0.5806916163370709
OXOAEL	0.42963417366376544
LPLIPAL1E141pp	0.4359083207107949
OXPTNDH	0.593559661155904
NTPP10	0.41507619184370487
NTPP11	0.41507619184370487
P5CD	0.6273755223042969
NTPP2	0.5806916163370709
LPLIPAL1E160pp	0.4359083207107949
NTPP3	0.5842210885300203
NTPP4	0.5842210885300203
NTPP5	0.5806916163370709
NTPP6	0.5806916163370709
P5CR	0.584919313077745
PA120abcpp	0.5898302389061245
PA140abcpp	0.5898302389061245
PA141abcpp	0.5898302389061245
PA160abcpp	0.5898302389061245
PA161abcpp	0.5898302389061245
NTPP7	0.5806916163370709
NTPP8	0.5806916163370709
LPLIPAL1E161pp	0.4359083207107949
NTPP9	0.41507619184370487
PA180abcpp	0.5898302389061245
PA181abcpp	0.5898302389061245
LPLIPAL1E180pp	0.4359083207107949
PACALDt2rpp	0.5681022767471268
PACALDtex	0.7433294642960308
PAPA180	0.6084243878913845
PACCOAL	0.5005780820321397
PAPA180pp	0.6084243878913845
LPLIPAL1E181pp	0.4359083207107949
PAPA181	0.6084243878913845
PANTS	0.5959867846368554
PAPA120	0.6084243878913845
LPLIPAL1G120pp	0.4359083207107949
PAPA120pp	0.6084243878913845
PAPA140	0.6084243878913845
PAPA181pp	0.6084243878913845
PAPPT3	0.4527817680258563
PAPA140pp	0.6084243878913845
PAPA141	0.6084243878913845
PAPSR	0.8725497417650027
PAPSR2	0.9911204724823091
PDE1	0.6157776749893947
PDH	0.7580826757795185
PDX5PO2	0.5681022767471268
PAPA141pp	0.6084243878913845
PAPA160	0.6084243878913845
PAPA160pp	0.6084243878913845
PDX5POi	0.49533173264660285
LPLIPAL1G140pp	0.4359083207107949
PDX5PS	0.47507272298092423
PDXPP	0.5681022767471268
PE120abcpp	0.5898302389061245
PAPA161	0.6084243878913845
PAPA161pp	0.6084243878913845
EX_chol_e	0.5681022767471268
PE140abcpp	0.5898302389061245
LPLIPAL1G141pp	0.4359083207107949
PE141abcpp	0.5898302389061245
PLIPA2G161pp	0.46825255981593544
PE160abcpp	0.5898302389061245
PE161abcpp	0.5898302389061245
PE180abcpp	0.5898302389061245
PE181abcpp	0.5898302389061245
PEAMNOpp	0.5547506558668611
PGPP180	0.6084243878913845
PGPP180pp	0.6084243878913845
PGPP181	0.6084243878913845
PGPP181pp	0.6084243878913845
PGSA120	0.46240952071220787
PGSA140	0.46240952071220787
PGSA141	0.46240952071220787
PGSA160	0.46240952071220787
PGSA161	0.46240952071220787
PEAMNtex	0.7433294642960308
PERD	0.6563358276667215
PETNT161pp	0.7662787122008429
PETNT181pp	0.7662787122008429
PFK	0.6365666012067916
PFK_2	0.5063092347139704
PFL	0.6572180621976143
PGSA180	0.46240952071220787
PGSA181	0.46240952071220787
PHACOAOR	0.5641221961919443
PG120abcpp	0.5898302389061245
PLIPA2G180pp	0.46825255981593544
PG140abcpp	0.5898302389061245
PG141abcpp	0.5898302389061245
PHEMEabcpp	0.4938216389613053
PHEMEtiex	0.5681022767471268
PHETA1	0.7259878638801747
PHETRS	0.6540105479351465
PG160abcpp	0.5898302389061245
PG161abcpp	0.5898302389061245
PHEt2rpp	0.7715927779914323
PLIPA2G181pp	0.46825255981593544
PHEtex	0.7433294642960308
PG180abcpp	0.5898302389061245
PG181abcpp	0.5898302389061245
PGAMT	0.5371543353572173
PGCD	0.7171572663499904
PGI	0.6625618827847348
PIt2rpp	0.6473523413240969
PItex	0.7433294642960308
PIuabcpp	0.8537035691599396
PLIPA1A120pp	0.46825255981593544
PLIPA1A140pp	0.46825255981593544
PGK	0.6078522522372836
PGL	0.6885154383890377
PMANM	0.5681022767471268
PGLYCP	0.36960637985978856
PGM	0.7593476254362136
PGMT	0.560611653000374
PLIPA1A141pp	0.46825255981593544
PLIPA1A160pp	0.46825255981593544
PLIPA1A161pp	0.46825255981593544
PLIPA1A180pp	0.46825255981593544
PGP120abcpp	0.5898302389061245
PMDPHT	0.5003443710754883
PGP140abcpp	0.5898302389061245
PGP141abcpp	0.5898302389061245
PGP160abcpp	0.5898302389061245
PGP161abcpp	0.5898302389061245
PLIPA1A181pp	0.46825255981593544
PLIPA1E120pp	0.46825255981593544
PLIPA1E140pp	0.46825255981593544
PGP180abcpp	0.5898302389061245
PLIPA1E141pp	0.46825255981593544
PMPK	0.4475181363490834
PLIPA1E160pp	0.46825255981593544
PGP181abcpp	0.5898302389061245
PGPP120	0.6084243878913845
PGPP120pp	0.6084243878913845
PGPP140	0.6084243878913845
PGPP140pp	0.6084243878913845
PLIPA1E161pp	0.46825255981593544
PLIPA1E180pp	0.46825255981593544
PLIPA1E181pp	0.46825255981593544
PLIPA1G120pp	0.46825255981593544
PGPP141	0.6084243878913845
PNTK	0.5327418024791998
PGPP141pp	0.6084243878913845
PGPP160	0.6084243878913845
PLIPA1G140pp	0.46825255981593544
PLIPA1G141pp	0.46825255981593544
PLIPA1G160pp	0.46825255981593544
PGPP160pp	0.6084243878913845
PGPP161	0.6084243878913845
PLIPA1G161pp	0.46825255981593544
PGPP161pp	0.6084243878913845
PLIPA1G180pp	0.46825255981593544
PNTOt4pp	0.514580747995253
PLIPA1G181pp	0.46825255981593544
PNTOtex	0.7433294642960308
PLIPA2A120pp	0.46825255981593544
PLIPA2A140pp	0.46825255981593544
PLIPA2A141pp	0.46825255981593544
PSD120	0.7247545486286906
PSD140	0.7247545486286906
PSD141	0.7247545486286906
PLIPA2A160pp	0.46825255981593544
POX	0.506737558858901
PLIPA2A161pp	0.46825255981593544
PLIPA2A180pp	0.46825255981593544
PSD160	0.7247545486286906
PSD161	0.7247545486286906
PLIPA2A181pp	0.46825255981593544
PPA	0.7156944040037131
PLIPA2E120pp	0.46825255981593544
PLIPA2E140pp	0.46825255981593544
PSD180	0.7247545486286906
PSD181	0.7247545486286906
PLIPA2E141pp	0.46825255981593544
PSERT	0.6116557351531549
PLIPA2E160pp	0.46825255981593544
PPA2	0.46915819214719146
PLIPA2E161pp	0.46825255981593544
PSERtex	0.7433294642960308
PSP_L	0.5423836460314775
PLIPA2E180pp	0.46825255981593544
PSP_Lpp	0.6230473607017133
PPAKr	0.5860263839385861
PLIPA2E181pp	0.46825255981593544
PLIPA2G120pp	0.46825255981593544
PSSA120	0.5464845233168182
PPALtex	0.7433294642960308
PSSA140	0.5464845233168182
PSSA141	0.5464845233168182
PLIPA2G140pp	0.46825255981593544
PLIPA2G141pp	0.46825255981593544
PLIPA2G160pp	0.46825255981593544
PSSA160	0.5464845233168182
PPALtpp	0.5681022767471268
PSSA161	0.5464845233168182
PSSA180	0.5464845233168182
PPAt4pp	0.6094238020260246
PSSA181	0.5464845233168182
PTA2	0.6349474456333213
RIBabcpp	0.7409999706239685
RIBtex	0.7433294642960308
PTAr	0.6349474456333213
PPAtex	0.7433294642960308
PTHRpp	0.6230473607017133
PTPATi	0.49241547026277666
RMI	0.666490227085386
RMK	0.5238889189445668
RMNtex	0.7433294642960308
PTRCTA	0.6875023012516605
PPBNGS	0.6041806428704406
PTRCabcpp	0.6951817732812603
RMNtpp	0.5190919170218189
RMPA	0.5535609647529455
RNDR1	0.8725497417650027
PTRCt2pp	0.6444271554312974
PPC	0.5251314878899775
PTRCtex	0.7433294642960308
PUNP1	0.6204214621050212
PUNP2	0.6204214621050212
RNDR1b	0.9911204724823091
RNDR2	0.8725497417650027
RNDR2b	0.9911204724823091
RNDR3	0.8725497417650027
RNDR3b	0.9911204724823091
RNDR4	0.8725497417650027
PUNP3	0.6204214621050212
PUNP4	0.6204214621050212
PUNP5	0.6204214621050212
PUNP6	0.6204214621050212
PYAM5PO	0.49533173264660285
PYDAMK	0.5306836945324214
PYDXK	0.5688564992228582
RNDR4b	0.9911204724823091
RNTR1c	1.0
PPCDC	0.5796602720261632
RNTR2c	1.0
RNTR3c	1.0
RNTR4c	1.0
RPE	0.37127341468600034
PYDXNK	0.5306836945324214
PYDXPP	0.5681022767471268
PYK	0.7452322622073578
PYNP2r	0.5839640649268224
RPI	0.718808630725878
PYRt2rpp	0.5681022767471268
PPCK	0.6857398402850654
PYRtex	0.7433294642960308
QMO2	0.5682816195691044
QMO3	0.5682816195691044
QULNS	0.6384515289394769
R15BPK	0.4589566334999157
RZ5PP	0.7254153915951552
Rbtt2	0.5499982974969143
S7PI	0.6021787760602911
SADH	0.613470761390019
SADT2	0.5433250793061435
SARCOX	0.4670503986096941
SBTPD	0.6149684806806907
SBTptspp	0.7222392834371817
R1PK	0.5681022767471268
R5PP	0.6819725252114823
R5PPpp	0.6230473607017133
SBTtex	0.7433294642960308
R5Ptex	0.7433294642960308
PPDD	0.5986466592984628
RBFK	0.6140662841338834
RBFSa	0.5862927075890715
SDPDS	0.531359362232664
SDPTA	0.6202882075493683
SELCYSS	0.5994877758062435
RBFSb	0.47550263443015595
PPGPPDP	0.5813501709059246
RBK	0.5463788896098462
SELNPS	0.5928676364852494
SERASr	0.6221068812934776
SERAT	0.43314084081750265
PPK2	0.5285521636725613
SERD_D	0.6083082628487132
SERD_L	0.6198853664099923
RBK_Dr	0.5920715553898395
RBK_L1	0.6307216184531402
RBP4E	0.6639842143418672
RBTDG	0.5661477041465284
SERt2rpp	0.6740728451540852
SERt4pp	0.5538902813138339
PPK	0.5285521636725613
SERtex	0.7433294642960308
SFGTHi	0.6673098097092631
RHCCE	0.6407706898716882
SERTRS	0.557672355610965
SERTRS2	0.557672355610965
SGDS	0.6507768498827811
PPM	0.6233165790432771
SGSAD	0.5330460445235062
SHCHCC	0.5504928906604949
PPM2	0.6233165790432771
SHCHCS2	0.5920632658559913
SHCHD2	0.6052378029231155
PPNCL2	0.5796602720261632
SHCHF	0.6052378029231155
